ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
1249	Samoan_118	to hold	samo1305	1448	ʔuʔu	ʔuʔu	ʔ u ʔ u		Blust-118-2005	253	False	12
1505	Austral_128	to hold	aust1304	1448	taapeʔa	taapeʔa	t aː p e ʔ a		Meyer-128-2005	200	False	11
1746	TongaTongaIslands_136	to hold	tong1325	1448	kuku	kuku	k u k u		117207	253	False	12
2025	Pukapuka_152	to hold	puka1242	1448	tango	tango	t a ŋ o		Salisbury-152-2005	340	False	14
2026	Pukapuka_152	to hold	puka1242	1448	liko	liko	l i k o		Salisbury-152-2005	514	False	
2795	Tahitian_173	to hold	tahi1242	1448	taape'a	taape'a	t aː p e ʔ a		Clark-173-2005	200	False	11
3043	RennellBellona_206	to hold	renn1242	1448	ʔoso	ʔoso	ʔ o s o		POLLEX	641	False	
3044	RennellBellona_206	to hold	renn1242	1448	pipiki	pipiki	p i p i k i		POLLEX	961	False	56
3324	EastFutuna_210	to hold	east2447	1448	sapo	sapo	s a p o		POLLEX	367	False	15
3325	EastFutuna_210	to hold	east2447	1448	kuku	kuku	k u k u		POLLEX	253	False	12
5729	Rapanui_264	to hold	rapa1244	1448	aaru	aaru	aː r u		POLLEX	978	False	
5730	Rapanui_264	to hold	rapa1244	1448	kuku	kuku	k u k u		POLLEX	253	False	12
5978	VaeakauTaumako_375	to hold	pile1238	1448	pikia	pikia	p i k i a		Hovdhaugen-375-2009	961	False	56
7342	Nukuria_1212	to hold	nuku1259	1448	taaohi	taaohi	t aː o h i		Davletshin-1212-2015	952	False	55
206	NorthMarquesan_38	to hunt	nort2845	1435	tatai	tatai	t a t a i	tute	POLLEX	522	False	
455	Hawaiian_52	to hunt	hawa1245	1435	hahai	hahai	h a h a i		71458	1054	False	6
737	Rarotongan_58	to hunt	raro1241	1435	apuapu	apuapu	a p u a p u		POLLEX	1309	False	7?
738	Rarotongan_58	to hunt	raro1241	1435	kimi	kimi	k i m i		POLLEX	1267	False	
993	Maori_85	to hunt	maor1246	1435	whaiwhai	faifai	f a i f a i		Biggs-85-2005	1054	False	6
1276	Samoan_118	to hunt	samo1305	1435	tuli	tuli	t u l i		Blust-118-2005	1332	False	8
1530	Austral_128	to hunt	aust1304	1435	aʔuaʔu	aʔuaʔu	a ʔ u a ʔ u		Meyer-128-2005	1198	False	7
1767	TongaTongaIslands_136	to hunt	tong1325	1435	tuli manu	tuli manu	t u l i _ m a n u		117207	1332	False	8
2056	Pukapuka_152	to hunt	puka1242	1435	wuli	wuli	w u l i	ulu // yākili	Salisbury-152-2005	1332	False	8
2816	Tahitian_173	to hunt	tahi1242	1435	a'ua'u	a'ua'u	a ʔ u a ʔ u		Clark-173-2005	1198	False	7
3074	RennellBellona_206	to hunt	renn1242	1435	ihoʔaki	ihoʔaki	i h o ʔ a k i		POLLEX	341	False	14
3358	EastFutuna_210	to hunt	east2447	1435	fana	fana	f a n a		POLLEX	939	False	53
3359	EastFutuna_210	to hunt	east2447	1435	feua	feua	f e u a		POLLEX	669	False	
5756	Rapanui_264	to hunt	rapa1244	1435	poko	poko	p o k o		POLLEX	985	False	
7367	Nukuria_1212	to hunt	nuku1259	1435	uru	uru	u r u		Davletshin-1212-2015	1332	False	8
7368	Nukuria_1212	to hunt	nuku1259	1435	uhu	uhu	u h u		Davletshin-1212-2015	1378	False	8?
7369	Nukuria_1212	to hunt	nuku1259	1435	riki	riki	r i k i		Davletshin-1212-2015	1266	False	
7370	Nukuria_1212	to hunt	nuku1259	1435	aahi	aahi	aː h i		Davletshin-1212-2015	1171	False	6?
193	NorthMarquesan_38	to kill	nort2845	1417	pehi	pehi	p e h i		POLLEX	1347	False	81?
194	NorthMarquesan_38	to kill	nort2845	1417	kukumi	kukumi	k u k u m i		POLLEX	601	False	28
195	NorthMarquesan_38	to kill	nort2845	1417	haámate	haámate	h a ʔ a m a t e		POLLEX	498	False	2
449	Hawaiian_52	to kill	hawa1245	1417	ho'omake	ho'omake	h o ʔ o m a k e		71458	498	False	2
725	Rarotongan_58	to kill	raro1241	1417	putu	putu	p u t u		POLLEX	1412	False	9
726	Rarotongan_58	to kill	raro1241	1417	tāmatemate	tāmatemate	t aː m a t e m a t e	tāmate	POLLEX	498	False	2
727	Rarotongan_58	to kill	raro1241	1417	tā	tā	t aː		POLLEX	1379	False	8?
728	Rarotongan_58	to kill	raro1241	1417	kikini	kikini	k i k i n i		POLLEX	609	False	28?
988	Maori_85	to kill	maor1246	1417	patu	patu	p a t u		Biggs-85-2005	1412	False	9
1268	Samoan_118	to kill	samo1305	1417	tāmate	tāmate	t aː m a t e		Blust-118-2005	498	False	2
1269	Samoan_118	to kill	samo1305	1417	fasioti	fasioti	f a s i o t i		Blust-118-2005	1379	False	8?
1524	Austral_128	to kill	aust1304	1417	ta	ta	t a		Meyer-128-2005	1333	False	8
1525	Austral_128	to kill	aust1304	1417	ʔaʔamate	ʔaʔamate	ʔ a ʔ a m a t e		Meyer-128-2005	498	False	2
1761	TongaTongaIslands_136	to kill	tong1325	1417	tāmateʔi	tāmateʔi	t aː m a t e ʔ i		117207	498	False	2
2049	Pukapuka_152	to kill	puka1242	1417	patu	patu	p a t u		Salisbury-152-2005	1412	False	9
2810	Tahitian_173	to kill	tahi1242	1417	taparahi	taparahi	t a p a r a h i		Clark-173-2005	146	False	10
3064	RennellBellona_206	to kill	renn1242	1417	taa	taa	t aː		POLLEX	1333	False	8
3349	EastFutuna_210	to kill	east2447	1417	tamate	tamate	t a m a t e		POLLEX	498	False	2
5751	Rapanui_264	to kill	rapa1244	1417	tiga'i	tiga'i	t i g a ʔ i		POLLEX	1349	False	82
5997	VaeakauTaumako_375	to kill	pile1238	1417	tamatea	tamatea	t a m a t e a		Hovdhaugen-375-2009	498	False	2
5998	VaeakauTaumako_375	to kill	pile1238	1417	taia	taia	t a i a		Hovdhaugen-375-2009	1333	False	8
7361	Nukuria_1212	to kill	nuku1259	1417	tiinai	tiinai	t iː n a i		Davletshin-1212-2015	1349	False	82
270	NorthMarquesan_38	to know, be knowledgeable	nort2845	1410	hani	hani	h a n i		POLLEX	588	False	
508	Hawaiian_52	to know, be knowledgeable	hawa1245	1410	'ike	'ike	ʔ i k e		71458	254	False	12
808	Rarotongan_58	to know, be knowledgeable	raro1241	1410	maatau	maatau	m aː t a u		POLLEX	91	False	1
809	Rarotongan_58	to know, be knowledgeable	raro1241	1410	kite	kite	k i t e		POLLEX	254	False	12
1042	Maori_85	to know, be knowledgeable	maor1246	1410	moohio	moohio	m oː h i o		Biggs-85-2005	934	False	52
1335	Samoan_118	to know, be knowledgeable	samo1305	1410	ilo-a	ilo-a	i l o + a		Blust-118-2005	303	False	13
1593	Austral_128	to know, be knowledgeable	aust1304	1410	ʔite	ʔite	ʔ i t e		Meyer-128-2005	254	False	12
1819	TongaTongaIslands_136	to know, be knowledgeable	tong1325	1410	ʔilo	ʔilo	ʔ i l o		117207	303	False	13
2121	Pukapuka_152	to know, be knowledgeable	puka1242	1410	wanewane	wanewane	w a n e w a n e		Salisbury-152-2005	533	False	
2122	Pukapuka_152	to know, be knowledgeable	puka1242	1410	māwutu	māwutu	m aː w u t u	mau	Salisbury-152-2005	264	False	122
2123	Pukapuka_152	to know, be knowledgeable	puka1242	1410	īloloa	īloloa	iː l o l o a	iloa	Salisbury-152-2005	303	False	13
2871	Tahitian_173	to know, be knowledgeable	tahi1242	1410	'ite	'ite	ʔ i t e		Clark-173-2005	254	False	12
3137	RennellBellona_206	to know, be knowledgeable	renn1242	1410	maatino	maatino	m aː t i n o		POLLEX	407	False	17
3430	EastFutuna_210	to know, be knowledgeable	east2447	1410	poto	poto	p o t o		POLLEX	368	False	15
3431	EastFutuna_210	to know, be knowledgeable	east2447	1410	masani	masani	m a s a n i		POLLEX	342	False	14
3433	EastFutuna_210	to know, be knowledgeable	east2447	1410	maatino	maatino	m aː t i n o		POLLEX	407	False	17
5812	Rapanui_264	to know, be knowledgeable	rapa1244	1410	agi	agi	a g i		POLLEX	993	False	
6061	VaeakauTaumako_375	to know, be knowledgeable	pile1238	1410	iloa	iloa	i l o a	ilo	Hovdhaugen-375-2009	303	False	13
7433	Nukuria_1212	to know, be knowledgeable	nuku1259	1410	iloa	iloa	i l o a		Davletshin-1212-2015	303	False	13
253	NorthMarquesan_38	to laugh	nort2845	1355	àta	àta	ʔ a t a	kata	POLLEX	1199	False	7
494	Hawaiian_52	to laugh	hawa1245	1355	'aka	'aka	ʔ a k a		71458	1199	False	7
793	Rarotongan_58	to laugh	raro1241	1355	kata	kata	k a t a		POLLEX	1199	False	7
1029	Maori_85	to laugh	maor1246	1355	kata	kata	k a t a		Biggs-85-2005	1199	False	7
1319	Samoan_118	to laugh	samo1305	1355	ʔata	ʔata	ʔ a t a		Blust-118-2005	1199	False	7
1577	Austral_128	to laugh	aust1304	1355	ata	ata	a t a		Meyer-128-2005	1199	False	7
1806	TongaTongaIslands_136	to laugh	tong1325	1355	kata	kata	k a t a		117207	1199	False	7
2104	Pukapuka_152	to laugh	puka1242	1355	kākata	kākata	k aː k a t a	kata	Salisbury-152-2005	1199	False	7
2857	Tahitian_173	to laugh	tahi1242	1355	'ata	'ata	ʔ a t a		Clark-173-2005	1199	False	7
3120	RennellBellona_206	to laugh	renn1242	1355	kata	kata	k a t a		POLLEX	1199	False	7
3411	EastFutuna_210	to laugh	east2447	1355	kata	kata	k a t a		POLLEX	1199	False	7
5796	Rapanui_264	to laugh	rapa1244	1355	kata	kata	k a t a		POLLEX	1199	False	7
6046	VaeakauTaumako_375	to laugh	pile1238	1355	kata	kata	k a t a		Hovdhaugen-375-2009	1199	False	7
7420	Nukuria_1212	to laugh	nuku1259	1355	piha	piha	p i h a		Davletshin-1212-2015	1272	False	
234	NorthMarquesan_38	to lie down	nort2845	215	moe	moe	m o e		POLLEX	1055	False	6
476	Hawaiian_52	to lie down	hawa1245	215	hina moe	hina moe	h i n a _ m o e		71458	1055	False	6
770	Rarotongan_58	to lie down	raro1241	215	moe	moe	m o e		POLLEX	1055	False	6
771	Rarotongan_58	to lie down	raro1241	215	'akatīpapa	'akatīpapa	ʔ a k a t iː p a p a		POLLEX	530	False	21
772	Rarotongan_58	to lie down	raro1241	215	'akatakoto	'akatakoto	ʔ a k a t a k o t o		POLLEX	1200	False	7
1013	Maori_85	to lie down	maor1246	215	takoto	takoto	t a k o t o		Biggs-85-2005	1200	False	7
1297	Samoan_118	to lie down	samo1305	215	ta'oto	ta'oto	t a ʔ o t o		Blust-118-2005	1200	False	7
1557	Austral_128	to lie down	aust1304	215	taarava	taarava	t aː r a v a		Meyer-128-2005	383	False	
1558	Austral_128	to lie down	aust1304	215	tiipapa	tiipapa	t iː p a p a		Meyer-128-2005	530	False	21
1559	Austral_128	to lie down	aust1304	215	tiiraʔa	tiiraʔa	t iː r a ʔ a		Meyer-128-2005	1350	False	82
1788	TongaTongaIslands_136	to lie down	tong1325	215	tokoto	tokoto	t o k o t o		117207	1200	False	7
2081	Pukapuka_152	to lie down	puka1242	215	moe ki lalo	moe ki lalo	m o e _ k i _ l a l o		Salisbury-152-2005	1055	False	6
2082	Pukapuka_152	to lie down	puka1242	215	takoto	takoto	t a k o t o		Salisbury-152-2005	1200	False	7
2840	Tahitian_173	to lie down	tahi1242	215	ta'oto	ta'oto	t a ʔ o t o		Clark-173-2005	1200	False	7
3102	RennellBellona_206	to lie down	renn1242	215	moe	moe	m o e		POLLEX	1055	False	6
3384	EastFutuna_210	to lie down	east2447	215	moe	moe	m o e		POLLEX	1055	False	6
5780	Rapanui_264	to lie down	rapa1244	215	moe	moe	m o e		POLLEX	1055	False	6
6026	VaeakauTaumako_375	to lie down	pile1238	215	takoto	takoto	t a k o t o		Hovdhaugen-375-2009	1200	False	7
7399	Nukuria_1212	to lie down	nuku1259	215	takoto	takoto	t a k o t o		Davletshin-1212-2015	1200	False	7
190	NorthMarquesan_38	to live, be alive	nort2845	1422	pohué	pohué	p o h u ʔ e		POLLEX	701	False	36
447	Hawaiian_52	to live, be alive	hawa1245	1422	ola	ola	o l a		71458	1056	False	6
721	Rarotongan_58	to live, be alive	raro1241	1422	mauri	mauri	m a u r i		POLLEX	92	False	1, 76
722	Rarotongan_58	to live, be alive	raro1241	1422	ora	ora	o r a		POLLEX	1056	False	6
986	Maori_85	to live, be alive	maor1246	1422	ora	ora	o r a		Biggs-85-2005	1056	False	6
1265	Samoan_118	to live, be alive	samo1305	1422	maui	maui	m a u i		Blust-118-2005	92	False	1, 76
1266	Samoan_118	to live, be alive	samo1305	1422	ola	ola	o l a		Blust-118-2005	1056	False	6
1522	Austral_128	to live, be alive	aust1304	1422	ora	ora	o r a		Meyer-128-2005	1056	False	6
1759	TongaTongaIslands_136	to live, be alive	tong1325	1422	moʔui	moʔui	m o ʔ u i		117207	92	False	1, 76
2045	Pukapuka_152	to live, be alive	puka1242	1422	ōla	ōla	oː l a	ola	Salisbury-152-2005	1056	False	6
2808	Tahitian_173	to live, be alive	tahi1242	1422	ora	ora	o r a		Clark-173-2005	1056	False	6
3062	RennellBellona_206	to live, be alive	renn1242	1422	ma'ugi	ma'ugi	m a ʔ u g i		POLLEX	92	False	1, 76
3347	EastFutuna_210	to live, be alive	east2447	1422	ma'uli	ma'uli	m a ʔ u l i		POLLEX	92	False	1, 76
5749	Rapanui_264	to live, be alive	rapa1244	1422	ora	ora	o r a		POLLEX	1056	False	6
5995	VaeakauTaumako_375	to live, be alive	pile1238	1422	mauli	mauli	m a u l i		Hovdhaugen-375-2009	92	False	1, 76
7359	Nukuria_1212	to live, be alive	nuku1259	1422	ora	ora	o r a		Davletshin-1212-2015	1056	False	6
166	NorthMarquesan_38	to open, uncover	nort2845	1156	pe'ua	pe'ua	p e ʔ u a		POLLEX	714	False	36?
167	NorthMarquesan_38	to open, uncover	nort2845	1156	pepeu	pepeu	p e p e u		POLLEX	702	False	36
428	Hawaiian_52	to open, uncover	hawa1245	1156	weke	weke	w e k e	wehe	71458	93	False	1
695	Rarotongan_58	to open, uncover	raro1241	1156	'akatū'era'era	'akatū'era'era	ʔ a k a t uː ʔ e r a ʔ e r a	'akapu'ata // 'akangangata	POLLEX	1165	False	
970	Maori_85	to open, uncover	maor1246	1156	huaki	huaki	h u a k i		Biggs-85-2005	1334	False	8
1243	Samoan_118	to open, uncover	samo1305	1156	susu'e	susu'e	s u s u ʔ e		Blust-118-2005	93	False	1
1244	Samoan_118	to open, uncover	samo1305	1156	matala	matala	m a t a l a		Blust-118-2005	268	False	
1500	Austral_128	to open, uncover	aust1304	1156	ʔuaʔi	ʔuaʔi	ʔ u a ʔ i		Meyer-128-2005	1334	False	8
1501	Austral_128	to open, uncover	aust1304	1156	ʔiriti	ʔiriti	ʔ i r i t i		Meyer-128-2005	788	False	42
1743	TongaTongaIslands_136	to open, uncover	tong1325	1156	fakaava	fakaava	f a k aː v a		117207	1413	False	9
2022	Pukapuka_152	to open, uncover	puka1242	1156	yuyuke	yuyuke	j u j u k e	yuke // wuwuke // wuke	Salisbury-152-2005	93	False	1
2792	Tahitian_173	to open, uncover	tahi1242	1156	hua'i	hua'i	h u a ʔ i		Clark-173-2005	1334	False	8
3040	RennellBellona_206	to open, uncover	renn1242	1156	huke	huke	h u k e		POLLEX	93	False	1
3320	EastFutuna_210	to open, uncover	east2447	1156	sufegi	sufegi	s u f e g i		POLLEX	665	False	
5724	Rapanui_264	to open, uncover	rapa1244	1156	hahata	hahata	h a h a t a		POLLEX	1413	False	9
5974	VaeakauTaumako_375	to open, uncover	pile1238	1156	hukea	hukea	h u k e a		Hovdhaugen-375-2009	93	False	1
5975	VaeakauTaumako_375	to open, uncover	pile1238	1156	ahangia	ahangia	a h a ŋ i a		Hovdhaugen-375-2009	1413	False	9
7338	Nukuria_1212	to open, uncover	nuku1259	1156	huke	huke	h u k e		Davletshin-1212-2015	93	False	1
7339	Nukuria_1212	to open, uncover	nuku1259	1156	taaraki	taaraki	t aː r a k i		Davletshin-1212-2015	147	False	10,39
179	NorthMarquesan_38	to plant	nort2845	1486	nanu	nanu	n a n u		POLLEX	499	False	2
438	Hawaiian_52	to plant	hawa1245	1486	kanu	kanu	k a n u		71458	499	False	2
708	Rarotongan_58	to plant	raro1241	1486	tatanu	tatanu	t a t a n u	tanutanu // tanu	POLLEX	499	False	2
978	Maori_85	to plant	maor1246	1486	too	too	t oː		Biggs-85-2005	751	False	4
1255	Samoan_118	to plant	samo1305	1486	tō	tō	t oː		Blust-118-2005	751	False	4
1511	Austral_128	to plant	aust1304	1486	tanu	tanu	t a n u		Meyer-128-2005	499	False	2
1751	TongaTongaIslands_136	to plant	tong1325	1486	tō	tō	t oː		117207	751	False	4
2032	Pukapuka_152	to plant	puka1242	1486	poki	poki	p o k i		Salisbury-152-2005	751	False	4,5?
2033	Pukapuka_152	to plant	puka1242	1486	tanu	tanu	t a n u		Salisbury-152-2005	499	False	2
2034	Pukapuka_152	to plant	puka1242	1486	toki	toki	t o k i		Salisbury-152-2005	751	False	4,5
2800	Tahitian_173	to plant	tahi1242	1486	tanu	tanu	t a n u		Clark-173-2005	499	False	2
3332	EastFutuna_210	to plant	east2447	1486	too	too	t oː		POLLEX	751	False	4
5736	Rapanui_264	to plant	rapa1244	1486	oka	oka	o k a		POLLEX	981	False	
5984	VaeakauTaumako_375	to plant	pile1238	1486	tokia	tokia	t o k i a		Hovdhaugen-375-2009	751	False	4,5
5985	VaeakauTaumako_375	to plant	pile1238	1486	thoo	thoo	tʰ oː		Hovdhaugen-375-2009	751	False	4
7349	Nukuria_1212	to plant	nuku1259	1486	toki	toki	t o k i		Davletshin-1212-2015	751	False	4,5
165	NorthMarquesan_38	to pound, beat	nort2845	354	tuì	tuì	t u ʔ i	tuki	POLLEX	500	False	2
427	Hawaiian_52	to pound, beat	hawa1245	354	ku'i	ku'i	k u ʔ i		71458	500	False	2
694	Rarotongan_58	to pound, beat	raro1241	354	tuki	tuki	t u k i		POLLEX	500	False	2
969	Maori_85	to pound, beat	maor1246	354	tuki	tuki	t u k i		Biggs-85-2005	500	False	2
1242	Samoan_118	to pound, beat	samo1305	354	tuʔituʔi	tuʔituʔi	t u ʔ i t u ʔ i		Blust-118-2005	500	False	2
1498	Austral_128	to pound, beat	aust1304	354	paʔi	paʔi	p a ʔ i		Meyer-128-2005	358	False	
1499	Austral_128	to pound, beat	aust1304	354	tuʔi	tuʔi	t u ʔ i		Meyer-128-2005	500	False	2
1742	TongaTongaIslands_136	to pound, beat	tong1325	354	tuki	tuki	t u k i		117207	500	False	2
2020	Pukapuka_152	to pound, beat	puka1242	354	tukituki	tukituki	t u k i t u k i		Salisbury-152-2005	500	False	2
2021	Pukapuka_152	to pound, beat	puka1242	354	patupatu	patupatu	p a t u p a t u		Salisbury-152-2005	513	False	
2791	Tahitian_173	to pound, beat	tahi1242	354	paapaahia	paapaahia	p aː p aː h i a		Clark-173-2005	597	False	
3039	RennellBellona_206	to pound, beat	renn1242	354	tuki	tuki	t u k i		POLLEX	500	False	2
3319	EastFutuna_210	to pound, beat	east2447	354	soka	soka	s o k a		POLLEX	664	False	
7336	Nukuria_1212	to pound, beat	nuku1259	354	rriki	rriki	r r i k i	taa	Davletshin-1212-2015	1262	False	
7337	Nukuria_1212	to pound, beat	nuku1259	354	tuki	tuki	t u k i		Davletshin-1212-2015	500	False	2
212	NorthMarquesan_38	to say	nort2845	1458	tekao	tekao	t e k a o	teáo	POLLEX	532	False	
213	NorthMarquesan_38	to say	nort2845	1458	peáu	peáu	p e ʔ a u		POLLEX	255	False	12
460	Hawaiian_52	to say	hawa1245	1458	'ōlelo	'ōlelo	ʔ oː l e l o		71458	201	False	11
748	Rarotongan_58	to say	raro1241	1458	tuatua	tuatua	t u a t u a		POLLEX	617	False	2?
749	Rarotongan_58	to say	raro1241	1458	kōrero	kōrero	k oː r e r o		POLLEX	201	False	11
750	Rarotongan_58	to say	raro1241	1458	karanga	karanga	k a r a ŋ a	araara	POLLEX	272	False	128?
998	Maori_85	to say	maor1246	1458	koorero	koorero	k oː r e r o		Biggs-85-2005	201	False	11
1281	Samoan_118	to say	samo1305	1458	tautala	tautala	t a u t a l a		Blust-118-2005	1060	False	60
1537	Austral_128	to say	aust1304	1458	parau	parau	p a r a u		Meyer-128-2005	255	False	12
1772	TongaTongaIslands_136	to say	tong1325	1458	pehē	pehē	p e h eː		117207	1008	False	59
2062	Pukapuka_152	to say	puka1242	1458	mea	mea	m e a		Salisbury-152-2005	1368	False	88
2822	Tahitian_173	to say	tahi1242	1458	parau	parau	p a r a u		Clark-173-2005	255	False	12
3083	RennellBellona_206	to say	renn1242	1458	heŋgeu	heŋgeu	h e ŋ g e u		POLLEX	879	False	48
3366	EastFutuna_210	to say	east2447	1458	pati	pati	p a t i		POLLEX	670	False	
5762	Rapanui_264	to say	rapa1244	1458	kî	kî	k ʔ iː		POLLEX	817	False	43
6007	VaeakauTaumako_375	to say	pile1238	1458	tukua	tukua	t u k u a		Hovdhaugen-375-2009	585	False	27
7383	Nukuria_1212	to say	nuku1259	1458	hua	hua	h u a		Davletshin-1212-2015	273	False	129?
7384	Nukuria_1212	to say	nuku1259	1458	hai	hai	h a i		Davletshin-1212-2015	271	False	127?
189	NorthMarquesan_38	to scratch	nort2845	1436	tuveé	tuveé	t u v e ʔ e		POLLEX	661	False	33
446	Hawaiian_52	to scratch	hawa1245	1436	walu	walu	w a l u		71458	843	False	
720	Rarotongan_58	to scratch	raro1241	1436	raraku	raraku	r a r a k u	raku(raku)	POLLEX	1414	False	9
985	Maori_85	to scratch	maor1246	1436	rakuraku	rakuraku	r a k u r a k u		Biggs-85-2005	1414	False	9
1264	Samoan_118	to scratch	samo1305	1436	fela'u	fela'u	f e l a ʔ u	lala'u	Blust-118-2005	1414	False	9
1521	Austral_128	to scratch	aust1304	1436	raʔuraʔu	raʔuraʔu	r a ʔ u r a ʔ u		Meyer-128-2005	1414	False	9
1758	TongaTongaIslands_136	to scratch	tong1325	1436	vaku	vaku	v a k u		117207	1414	False	9
2044	Pukapuka_152	to scratch	puka1242	1436	laku	laku	l a k u		Salisbury-152-2005	1414	False	9
2807	Tahitian_173	to scratch	tahi1242	1436	ra'ura'u	ra'ura'u	r a ʔ u r a ʔ u		Clark-173-2005	1414	False	9
3061	RennellBellona_206	to scratch	renn1242	1436	aŋgaaŋga	aŋgaaŋga	a ŋ g aː ŋ g a		POLLEX	611	False	29
3346	EastFutuna_210	to scratch	east2447	1436	vaku	vaku	v a k u	aku	POLLEX	1414	False	9
5747	Rapanui_264	to scratch	rapa1244	1436	raku	raku	r a k u		POLLEX	1414	False	9
5748	Rapanui_264	to scratch	rapa1244	1436	katikati	katikati	k a t i k a t i		POLLEX	1029	False	5?
5994	VaeakauTaumako_375	to scratch	pile1238	1436	maŋeo	maŋeo	m a ŋ e o		Hovdhaugen-375-2009	1121	False	65?
7357	Nukuria_1212	to scratch	nuku1259	1436	rakuraku	rakuraku	r a k u r a k u	rraku	Davletshin-1212-2015	1414	False	9
7358	Nukuria_1212	to scratch	nuku1259	1436	araara	araara	a r aː r a		Davletshin-1212-2015	1264	False	
237	NorthMarquesan_38	to see	nort2845	1409	íte	íte	ʔ i t e		POLLEX	94	False	1
479	Hawaiian_52	to see	hawa1245	1409	'ike	'ike	ʔ i k e		71458	94	False	1
775	Rarotongan_58	to see	raro1241	1409	kite	kite	k i t e		POLLEX	94	False	1
1016	Maori_85	to see	maor1246	1409	kite	kite	k i t e		Biggs-85-2005	94	False	1
1300	Samoan_118	to see	samo1305	1409	'ite	'ite	ʔ i t e		Blust-118-2005	94	False	1
1301	Samoan_118	to see	samo1305	1409	matamata	matamata	m a t a m a t a		Blust-118-2005	1335	False	8
1302	Samoan_118	to see	samo1305	1409	vaʔai	vaʔai	v a ʔ a i		Blust-118-2005	309	False	
1562	Austral_128	to see	aust1304	1409	naanaa	naanaa	n aː n aː		Meyer-128-2005	164	False	103
1791	TongaTongaIslands_136	to see	tong1325	1409	sio	sio	s i o		117207	868	False	47
2086	Pukapuka_152	to see	puka1242	1409	kitea	kitea	k i t e a	kite	Salisbury-152-2005	94	False	1
2843	Tahitian_173	to see	tahi1242	1409	'ite	'ite	ʔ i t e		Clark-173-2005	94	False	1
3105	RennellBellona_206	to see	renn1242	1409	mata	mata	m a t a		POLLEX	1335	False	8
3106	RennellBellona_206	to see	renn1242	1409	kite	kite	k i t e		POLLEX	94	False	1
3387	EastFutuna_210	to see	east2447	1409	tio	tio	t i o		POLLEX	868	False	47
3388	EastFutuna_210	to see	east2447	1409	matamata	matamata	m a t a m a t a	ma/mata // ma/mata	POLLEX	1335	False	8
3389	EastFutuna_210	to see	east2447	1409	kite	kite	k i t e		POLLEX	94	False	1
5783	Rapanui_264	to see	rapa1244	1409	tikea	tikea	t i k e a		POLLEX	94	False	1
6028	VaeakauTaumako_375	to see	pile1238	1409	kutea	kutea	k u t e a		Hovdhaugen-375-2009	94	False	1
7402	Nukuria_1212	to see	nuku1259	1409	kite	kite	k i t e		Davletshin-1212-2015	94	False	1
208	NorthMarquesan_38	to sew	nort2845	1457	tui	tui	t u i		POLLEX	304	False	13
457	Hawaiian_52	to sew	hawa1245	1457	humuhumu	humuhumu	h u m u h u m u		71458	857	False	
740	Rarotongan_58	to sew	raro1241	1457	tui	tui	t u i		POLLEX	304	False	13
995	Maori_85	to sew	maor1246	1457	tui	tui	t u i		Biggs-85-2005	304	False	13
1278	Samoan_118	to sew	samo1305	1457	suʔi	suʔi	s u ʔ i		Blust-118-2005	369	False	15
1532	Austral_128	to sew	aust1304	1457	tiiʔai	tiiʔai	t iː ʔ a i		Meyer-128-2005	916	False	5
1533	Austral_128	to sew	aust1304	1457	nira	nira	n i r a		Meyer-128-2005	392	True	16
1534	Austral_128	to sew	aust1304	1457	au	au	a u		Meyer-128-2005	343	False	14
1769	TongaTongaIslands_136	to sew	tong1325	1457	tuitui	tuitui	t u i t u i		117207	304	False	13
2058	Pukapuka_152	to sew	puka1242	1457	tui	tui	t u i		Salisbury-152-2005	304	False	13
2818	Tahitian_173	to sew	tahi1242	1457	nira	nira	n i r a		Clark-173-2005	392	True	16
2819	Tahitian_173	to sew	tahi1242	1457	au	au	a u		Clark-173-2005	343	False	14
3078	RennellBellona_206	to sew	renn1242	1457	tui	tui	t u i		POLLEX	304	False	13
3361	EastFutuna_210	to sew	east2447	1457	tui	tui	t u i		POLLEX	304	False	13
5759	Rapanui_264	to sew	rapa1244	1457	tui	tui	t u i	tui/tui // tui/tui	POLLEX	304	False	13
6004	VaeakauTaumako_375	to sew	pile1238	1457	tohia	tohia	t o h i a	atoato	Hovdhaugen-375-2009	1061	False	
7373	Nukuria_1212	to sew	nuku1259	1457	ttui	ttui	t t u i		Davletshin-1212-2015	304	False	13
204	NorthMarquesan_38	to shoot	nort2845	1172	puhi	puhi	p u h i		POLLEX	409	False	17
205	NorthMarquesan_38	to shoot	nort2845	1172	toi	toi	t o i		POLLEX	519	False	
454	Hawaiian_52	to shoot	hawa1245	1172	pana	pana	p a n a		71458	95	False	1
736	Rarotongan_58	to shoot	raro1241	1172	taa/àna/	taa	t aː	taa/àna/	POLLEX	95	False	1
992	Maori_85	to shoot	maor1246	1172	whana	fana	f a n a		Biggs-85-2005	95	False	1
1275	Samoan_118	to shoot	samo1305	1172	fana	fana	f a n a		Blust-118-2005	95	False	1
1529	Austral_128	to shoot	aust1304	1172	teʔa	teʔa	t e ʔ a		Meyer-128-2005	632	True	3
1766	TongaTongaIslands_136	to shoot	tong1325	1172	fana	fana	f a n a		117207	95	False	1
2055	Pukapuka_152	to shoot	puka1242	1172	wena	wena	w e n a		Salisbury-152-2005	482	False	1?
