ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
2066	Pukapuka_152	father	puka1242	1217	matua tāne	matua tāne	m a t u a _ t aː n e		Salisbury-152-2005	26	False	1,9
2337	Tikopia_155	father	tiko1237	1217	tama/na	tama	t a m a	tama/na	POLLEX	26	False	1
2586	FutunaAniwa_156	father	futu1245	1217	tama/na	tama	t a m a	tama/na // tamana	POLLEX	26	False	1
2826	Tahitian_173	father	tahi1242	1217	metua taane	metua taane	m e t u a _ t aː n e		Clark-173-2005	26	False	1,9
2827	Tahitian_173	father	tahi1242	1217	paapaa	paapaa	p aː p aː		Clark-173-2005	904	True	5
3087	RennellBellona_206	father	renn1242	1217	tama/u	tama	t a m a	tama/u	POLLEX	26	True	1
3372	EastFutuna_210	father	east2447	1217	tama/na	tama	t a m a	tama/na	POLLEX	26	False	1
3606	Kapingamarangi_217	father	kapi1249	1217	dama/na	dama	d a m a	dama/na	POLLEX	26	False	1
3821	Penrhyn_235	father	penr1237	1217	paa	paa	p aː		POLLEX	904	True	5
4040	Luangiua_238	father	onto1237	1217	kama/nga	kama	k a m a	kama/nga	POLLEX	26	False	1
4290	Mangareva_239	father	mang1401	1217	tinana	tinana	t i n a n a	tinana	POLLEX	26	False	1
4521	Sikaiana_243	father	sika1261	1217	tamana	tamana	t a m a n a		POLLEX	26	False	1
4768	Tuamotuan_246	father	tuam1242	1217	metua taane	metua taane	m e t u a _ t aː n e		POLLEX	26	False	1,9
5022	Niuean_247	father	niue1239	1217	matua taane	matua taane	m a t u a _ t aː n e		POLLEX	26	False	1,9
5251	Anuta_253	father	anut1237	1217	tama/na	tama	t a m a	tama/na // tamai	POLLEX	26	False	1
5503	Wallisian_258	father	wall1257	1217	tamai	tamai	t a m a i		POLLEX	26	True	1
5766	Rapanui_264	father	rapa1244	1217	koro	koro	k o r o		POLLEX	647	False	31
5767	Rapanui_264	father	rapa1244	1217	matu'a	matu'a	m a t u ʔ a		POLLEX	26	False	1,9
6012	VaeakauTaumako_375	father	pile1238	1217	mha-	mha-	m h a		Hovdhaugen-375-2009	26	False	1,10?
6259	RakahangaManihiki_589	father	raka1237	1217	paapaa	paapaa	p aː p aː		Clark-589-2008	904	True	5
6260	RakahangaManihiki_589	father	raka1237	1217	maatua (tangata)	maatua	m aː t u a		Clark-589-2008	26	False	1,9
6495	Polynesian_658	father	poly1242	1217	*tamana	*tamana	t a m a n a		PawleyOC	26	False	1
6947	Emae_1030	father	emae1237	1217	tama-n	tama-n	t a m a + n		52375	26	False	1
7139	Mele-Fila_1163	father	mele1250	1217	mamau	mamau	m a m a u		52375	26	False	1,10
7388	Nukuria_1212	father	nuku1259	1217	tamana	tamana	t a m a n a		Davletshin-1212-2015	26	False	1
7596	Austral_1213	father	aust1304	1217	metua tāne	metua tāne	m e t u a _ t aː n e		Tamaititahio-1213-2015	26	False	1,9
152	NorthMarquesan_38	feather	nort2845	1201	huú manu	huú manu	h u ʔ u _ m a n u		POLLEX	27	False	1
421	Hawaiian_52	feather	hawa1245	1201	hulu	hulu	h u l u		71458	27	False	1
682	Rarotongan_58	feather	raro1241	1201	'uru'uru	'uru'uru	ʔ u r u ʔ u r u	'uru	POLLEX	27	False	1
962	Maori_85	feather	maor1246	1201	huru-manu	huru-manu	h u r u + m a n u		Biggs-85-2005	27	False	1
1233	Samoan_118	feather	samo1305	1201	ʔula	ʔula	ʔ u l a		Blust-118-2005	925	False	50
1234	Samoan_118	feather	samo1305	1201	fulu	fulu	f u l u		Blust-118-2005	27	False	1
1491	Austral_128	feather	aust1304	1201	ʔuruʔuru	ʔuruʔuru	ʔ u r u ʔ u r u		Meyer-128-2005	27	False	1
1735	TongaTongaIslands_136	feather	tong1325	1201	fulufulu	fulufulu	f u l u f u l u		117207	27	False	1
2009	Pukapuka_152	feather	puka1242	1201	wulu	wulu	w u l u		Salisbury-152-2005	27	False	1
2284	Tikopia_155	feather	tiko1237	1201	furu	furu	f u r u		POLLEX	27	False	1
2538	FutunaAniwa_156	feather	futu1245	1201	furu	furu	f u r u	furu [furu]	POLLEX	27	False	1
2785	Tahitian_173	feather	tahi1242	1201	huruhuru	huruhuru	h u r u h u r u		Clark-173-2005	27	False	1
3033	RennellBellona_206	feather	renn1242	1201	pala	pala	p a l a		POLLEX	905	False	5
3308	EastFutuna_210	feather	east2447	1201	fulu	fulu	f u l u		POLLEX	27	False	1
3564	Kapingamarangi_217	feather	kapi1249	1201	ngahuru	ngahuru	ŋ a h u r u		POLLEX	27	False	1
3778	Penrhyn_235	feather	penr1237	1201	huru	huru	h u r u		POLLEX	27	False	1
3993	Luangiua_238	feather	onto1237	1201	palaa	palaa	p a l aː		POLLEX	905	False	5
4239	Mangareva_239	feather	mang1401	1201	'uru	'uru	ʔ u r u		POLLEX	27	False	1
4478	Sikaiana_243	feather	sika1261	1201	palaa	palaa	p a l aː		POLLEX	905	False	5
4711	Tuamotuan_246	feather	tuam1242	1201	huru	huru	h u r u		POLLEX	27	False	1
4972	Niuean_247	feather	niue1239	1201	palaa	palaa	p a l aː		POLLEX	905	False	5
5209	Anuta_253	feather	anut1237	1201	puru	puru	p u r u		POLLEX	27	False	1
5449	Wallisian_258	feather	wall1257	1201	palaa	palaa	p a l aː		POLLEX	905	False	5
5715	Rapanui_264	feather	rapa1244	1201	huruhuru	huruhuru	h u r u h u r u		POLLEX	27	False	1
5967	VaeakauTaumako_375	feather	pile1238	1201	hulu	hulu	h u l u		Hovdhaugen-375-2009	27	False	1
6206	RakahangaManihiki_589	feather	raka1237	1201	huruhuru	huruhuru	h u r u h u r u		Clark-589-2008	27	False	1
6453	Polynesian_658	feather	poly1242	1201	*fulu-fulu	*fulu-fulu	f u l u + f u l u		PawleyOC	27	False	1
6695	Tuvalu_753	feather	tuva1244	1201	fulu	fulu	f u l u		29903	27	False	1
6918	Emae_1030	feather	emae1237	1201	ᵐbala	ᵐbala	ᵐb a l a		52375	905	False	5
7110	Mele-Fila_1163	feather	mele1250	1201	wero	wero	w e r o		52375	465	False	1?
7329	Nukuria_1212	feather	nuku1259	1201	paraa	paraa	p a r aː		Davletshin-1212-2015	905	False	5
7560	Austral_1213	feather	aust1304	1201	huGuhuGu manu	huGuhuGu manu	h u ɢ u h u ɢ u _ m a n u		Tamaititahio-1213-2015	27	False	1
95	NorthMarquesan_38	fire	nort2845	221	ahi	ahi	a h i		POLLEX	28	False	1
373	Hawaiian_52	fire	hawa1245	221	ahi	ahi	a h i		71458	28	False	1
623	Rarotongan_58	fire	raro1241	221	aì	aì	a ʔ i		POLLEX	28	False	1
914	Maori_85	fire	maor1246	221	ahi	ahi	a h i		Biggs-85-2005	28	False	1
1168	Samoan_118	fire	samo1305	221	afi	afi	a f i		Blust-118-2005	28	False	1
1439	Austral_128	fire	aust1304	221	auaʔi	auaʔi	a u a ʔ i		Meyer-128-2005	28	False	1
1689	TongaTongaIslands_136	fire	tong1325	221	afi	afi	a f i		117207	28	False	1
1950	Pukapuka_152	fire	puka1242	221	awi	awi	a w i		Salisbury-152-2005	28	False	1
2235	Tikopia_155	fire	tiko1237	221	afi	afi	a f i		POLLEX	28	False	1
2485	FutunaAniwa_156	fire	futu1245	221	afi	afi	a f i		POLLEX	28	False	1
2737	Tahitian_173	fire	tahi1242	221	auahi	auahi	a u a h i		Clark-173-2005	28	False	1
2979	RennellBellona_206	fire	renn1242	221	ahi	ahi	a h i		POLLEX	28	False	1
3245	EastFutuna_210	fire	east2447	221	afi	afi	a f i		POLLEX	28	False	1
3524	Kapingamarangi_217	fire	kapi1249	221	ahi	ahi	a h i		POLLEX	28	False	1
3735	Penrhyn_235	fire	penr1237	221	ahi	ahi	a h i		POLLEX	28	False	1
3950	Luangiua_238	fire	onto1237	221	ahi	ahi	a h i		POLLEX	28	False	1
4181	Mangareva_239	fire	mang1401	221	a'i	a'i	a ʔ i	ahi	POLLEX	28	False	1
4433	Sikaiana_243	fire	sika1261	221	ahi	ahi	a h i		POLLEX	28	False	1
4652	Tuamotuan_246	fire	tuam1242	221	ahi	ahi	a h i		POLLEX	28	False	1
4915	Niuean_247	fire	niue1239	221	afi	afi	a f i		POLLEX	28	False	1
5165	Anuta_253	fire	anut1237	221	api	api	a p i		POLLEX	28	False	1
5392	Wallisian_258	fire	wall1257	221	afi	afi	a f i		POLLEX	28	False	1
5664	Rapanui_264	fire	rapa1244	221	ahi	ahi	a h i	afi	POLLEX	28	False	1
5920	VaeakauTaumako_375	fire	pile1238	221	keu	keu	k e u		Hovdhaugen-375-2009	1014	False	
6161	RakahangaManihiki_589	fire	raka1237	221	ahi	ahi	a h i		Clark-589-2008	28	False	1
6408	Polynesian_658	fire	poly1242	221	*afi	*afi	a f i		PawleyOC	28	False	1
6643	Tuvalu_753	fire	tuva1244	221	kavakava	kavakava	k a v a k a v a		29903	1133	False	
6644	Tuvalu_753	fire	tuva1244	221	afi	afi	a f i		29903	28	False	1
6877	Emae_1030	fire	emae1237	221	afi	afi	a f i		52375	28	False	1
7067	Mele-Fila_1163	fire	mele1250	221	afi	afi	a f i		52375	28	False	1
7275	Nukuria_1212	fire	nuku1259	221	ahi	ahi	a h i		Davletshin-1212-2015	28	False	1
7523	Austral_1213	fire	aust1304	221	auahi	auahi	a u a h i		Tamaititahio-1213-2015	28	False	1
136	NorthMarquesan_38	fish	nort2845	227	ià	ià	i ʔ a	ika	POLLEX	29	False	1
409	Hawaiian_52	fish	hawa1245	227	i'a	i'a	i ʔ a		71458	29	False	1
668	Rarotongan_58	fish	raro1241	227	ika	ika	i k a		POLLEX	29	False	1
950	Maori_85	fish	maor1246	227	ika	ika	i k a		Biggs-85-2005	29	False	1
1215	Samoan_118	fish	samo1305	227	iʔa	iʔa	i ʔ a		Blust-118-2005	29	False	1
1476	Austral_128	fish	aust1304	227	iʔa	iʔa	i ʔ a		Meyer-128-2005	29	False	1
1722	TongaTongaIslands_136	fish	tong1325	227	ika	ika	i k a		117207	29	False	1
1993	Pukapuka_152	fish	puka1242	227	ika	ika	i k a		Salisbury-152-2005	29	False	1
2273	Tikopia_155	fish	tiko1237	227	ika	ika	i k a		POLLEX	29	False	1
2526	FutunaAniwa_156	fish	futu1245	227	ika	ika	i k a		POLLEX	29	False	1
2771	Tahitian_173	fish	tahi1242	227	i'a	i'a	i ʔ a		Clark-173-2005	29	False	1
3019	RennellBellona_206	fish	renn1242	227	ika	ika	i k a		POLLEX	29	False	1
3293	EastFutuna_210	fish	east2447	227	ika	ika	i k a		POLLEX	29	False	1
3294	EastFutuna_210	fish	east2447	227	matu	matu	m a t u		POLLEX	654	False	32
3554	Kapingamarangi_217	fish	kapi1249	227	iga	iga	i g a		POLLEX	29	False	1
3768	Penrhyn_235	fish	penr1237	227	ika	ika	i k a		POLLEX	29	False	1
3982	Luangiua_238	fish	onto1237	227	kaŋaha	kaŋaha	k a ŋ a h a	ŋohu	POLLEX	740	False	
4224	Mangareva_239	fish	mang1401	227	ika	ika	i k a		POLLEX	29	False	1
4465	Sikaiana_243	fish	sika1261	227	ika	ika	i k a		POLLEX	29	False	1
4466	Sikaiana_243	fish	sika1261	227	matu	matu	m a t u		POLLEX	654	False	32
4467	Sikaiana_243	fish	sika1261	227	alaalahutu	alaalahutu	a l aː l a h u t u		POLLEX	844	False	
4699	Tuamotuan_246	fish	tuam1242	227	paru	paru	p a r u		POLLEX	1375	False	8?
4956	Niuean_247	fish	niue1239	227	ika	ika	i k a		POLLEX	29	False	1
5198	Anuta_253	fish	anut1237	227	ika	ika	i k a		POLLEX	29	False	1
5437	Wallisian_258	fish	wall1257	227	ika	ika	i k a		POLLEX	29	False	1
5704	Rapanui_264	fish	rapa1244	227	îka	îka	ʔ iː k a	ika	POLLEX	29	False	1
5955	VaeakauTaumako_375	fish	pile1238	227	ika	ika	i k a		Hovdhaugen-375-2009	29	False	1
6198	RakahangaManihiki_589	fish	raka1237	227	iika	iika	iː k a	ika	Clark-589-2008	29	False	1
6441	Polynesian_658	fish	poly1242	227	*ika	*ika	i k a		PawleyOC	29	False	1
6684	Tuvalu_753	fish	tuva1244	227	ika	ika	i k a		29903	29	False	1
6907	Emae_1030	fish	emae1237	227	ika	ika	i k a		52375	29	False	1
7099	Mele-Fila_1163	fish	mele1250	227	ika	ika	i k a		52375	29	False	1
7316	Nukuria_1212	fish	nuku1259	227	ika	ika	i k a		Davletshin-1212-2015	29	False	1
7550	Austral_1213	fish	aust1304	227	iʔa	iʔa	i ʔ a		Tamaititahio-1213-2015	29	False	1
130	NorthMarquesan_38	flower	nort2845	239	pua	pua	p u a		POLLEX	30	False	1
404	Hawaiian_52	flower	hawa1245	239	pua	pua	p u a		71458	30	False	1
662	Rarotongan_58	flower	raro1241	239	pua	pua	p u a		POLLEX	30	False	1
945	Maori_85	flower	maor1246	239	puaawai	puaawai	p u aː w a i		Biggs-85-2005	30	False	1
1210	Samoan_118	flower	samo1305	239	fuŋa	fuŋa	f u ŋ a		Blust-118-2005	30	False	1
1471	Austral_128	flower	aust1304	239	tiare	tiare	t i a r e		Meyer-128-2005	1180	False	7
1717	TongaTongaIslands_136	flower	tong1325	239	kakala	kakala	k a k a l a		117207	733	False	38?
1985	Pukapuka_152	flower	puka1242	239	pua	pua	p u a		Salisbury-152-2005	30	False	1
1986	Pukapuka_152	flower	puka1242	239	tiale	tiale	t i a l e		Salisbury-152-2005	1180	False	7
2266	Tikopia_155	flower	tiko1237	239	see	see	s eː		POLLEX	1393	False	9
2518	FutunaAniwa_156	flower	futu1245	239	se	se	s e	-se	POLLEX	1393	False	9
2766	Tahitian_173	flower	tahi1242	239	taire	taire	t a i r e		Clark-173-2005	1180	False	7
3012	RennellBellona_206	flower	renn1242	239	laka	laka	l a k a		POLLEX	725	False	38
3285	EastFutuna_210	flower	east2447	239	see	see	s eː		POLLEX	1393	False	9
3286	EastFutuna_210	flower	east2447	239	fiti	fiti	f i t i		POLLEX	1319	False	8
3549	Kapingamarangi_217	flower	kapi1249	239	akai	akai	a k a i		POLLEX	716	False	37
3762	Penrhyn_235	flower	penr1237	239	pua	pua	p u a		POLLEX	30	False	1
3976	Luangiua_238	flower	onto1237	239	uke	uke	u k e		POLLEX	30	False	1
4217	Mangareva_239	flower	mang1401	239	tiare	tiare	t i a r e		POLLEX	1180	False	7
4218	Mangareva_239	flower	mang1401	239	pua	pua	p u a		POLLEX	30	False	1
4459	Sikaiana_243	flower	sika1261	239	see	see	s eː		POLLEX	1393	False	9
4693	Tuamotuan_246	flower	tuam1242	239	pua	pua	p u a		POLLEX	30	False	1
4948	Niuean_247	flower	niue1239	239	fiti	fiti	f i t i		POLLEX	1319	False	8
5191	Anuta_253	flower	anut1237	239	pua	pua	p u a		POLLEX	30	False	1
5430	Wallisian_258	flower	wall1257	239	fisi	fisi	f i s i		POLLEX	1319	False	8
5698	Rapanui_264	flower	rapa1244	239	pua	pua	p u a		POLLEX	30	False	1
5949	VaeakauTaumako_375	flower	pile1238	239	imea	imea	i m e a		Hovdhaugen-375-2009	423	False	18
6193	RakahangaManihiki_589	flower	raka1237	239	tiare	tiare	t i a r e		Clark-589-2008	1180	False	7
6436	Polynesian_658	flower	poly1242	239	*fuŋa	*fuŋa	f u ŋ a		PawleyOC	30	False	1
6678	Tuvalu_753	flower	tuva1244	239	pula	pula	p u l a		29903	466	False	1?
6903	Emae_1030	flower	emae1237	239	se rakau	se rakau	s e _ r a k a u		52375	1393	False	9,14
7095	Mele-Fila_1163	flower	mele1250	239	fuma	fuma	f u m a		52375	30	False	1
7306	Nukuria_1212	flower	nuku1259	239	haraoa	haraoa	h a r a o a		Davletshin-1212-2015	1258	True	
7307	Nukuria_1212	flower	nuku1259	239	purupuru	purupuru	p u r u p u r u		Davletshin-1212-2015	466	False	1?
7545	Austral_1213	flower	aust1304	239	tiaGe	tiaGe	t i a ɢ e		Tamaititahio-1213-2015	1180	False	7
110	NorthMarquesan_38	fog	nort2845	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
386	Hawaiian_52	fog	hawa1245	249	'ohu	'ohu	ʔ o h u		71458	31	False	1, 47
639	Rarotongan_58	fog	raro1241	249	maa'uu	maa'uu	m aː ʔ uː		POLLEX	121	False	10
640	Rarotongan_58	fog	raro1241	249	ko'u	ko'u	k o ʔ u		POLLEX	31	False	1, 47
926	Maori_85	fog	maor1246	249	kohu	kohu	k o h u		Biggs-85-2005	31	False	1, 47
1185	Samoan_118	fog	samo1305	249	ʔaʔapu	ʔaʔapu	ʔ a ʔ a p u		Blust-118-2005	31	False	1
1186	Samoan_118	fog	samo1305	249	nefu	nefu	n e f u		Blust-118-2005	536	False	22
1187	Samoan_118	fog	samo1305	249	puao	puao	p u a o		Blust-118-2005	694	False	36
1453	Austral_128	fog	aust1304	249	aʔinavai	aʔinavai	a ʔ i n a v a i		Meyer-128-2005	353	False	
1701	TongaTongaIslands_136	fog	tong1325	249	kakapu	kakapu	k a k a p u		117207	31	False	1
2248	Tikopia_155	fog	tiko1237	249	nefu	nefu	n e f u		POLLEX	536	False	22
2500	FutunaAniwa_156	fog	futu1245	249	kofu	kofu	k o f u		POLLEX	31	False	1, 47
2749	Tahitian_173	fog	tahi1242	249	ruupehu	ruupehu	r uː p e h u		Clark-173-2005	169	False	10?
2993	RennellBellona_206	fog	renn1242	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
3264	EastFutuna_210	fog	east2447	249	ko/kofu	kofu	k o f u	ko/kofu	POLLEX	31	False	1
3748	Penrhyn_235	fog	penr1237	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
3962	Luangiua_238	fog	onto1237	249	'ohu	'ohu	ʔ o h u		POLLEX	31	False	1, 47
4198	Mangareva_239	fog	mang1401	249	ko'u	ko'u	k o ʔ u		POLLEX	31	False	1, 47
4444	Sikaiana_243	fog	sika1261	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
4670	Tuamotuan_246	fog	tuam1242	249	maahu	maahu	m aː h u		POLLEX	121	False	10
4671	Tuamotuan_246	fog	tuam1242	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
5176	Anuta_253	fog	anut1237	249	nepu	nepu	n e p u		POLLEX	536	False	22
5410	Wallisian_258	fog	wall1257	249	kokofu	kokofu	k o k o f u		POLLEX	31	False	1, 47
5679	Rapanui_264	fog	rapa1244	249	kapua	kapua	k a p u a		POLLEX	31	False	1
5680	Rapanui_264	fog	rapa1244	249	kohu	kohu	k o h u		POLLEX	31	False	1, 47
5932	VaeakauTaumako_375	fog	pile1238	249	nehu	nehu	n e h u		Hovdhaugen-375-2009	536	False	22
6175	RakahangaManihiki_589	fog	raka1237	249	kohu	kohu	k o h u		Clark-589-2008	31	False	1, 47
6419	Polynesian_658	fog	poly1242	249	*kofu	*kofu	k o f u		PawleyOC	31	False	1, 47
6660	Tuvalu_753	fog	tuva1244	249	fofu	fofu	f o f u		29903	467	False	1?, 47
6888	Emae_1030	fog	emae1237	249	ne-funefu	ne-funefu	n e + f u n e f u		52375	536	False	22
7078	Mele-Fila_1163	fog	mele1250	249	mafu	mafu	m a f u		52375	536	False	22
7289	Nukuria_1212	fog	nuku1259	249	nehu	nehu	n e h u		Davletshin-1212-2015	536	False	22
129	NorthMarquesan_38	fruit	nort2845	1507	hua	hua	h u a		POLLEX	32	False	1
403	Hawaiian_52	fruit	hawa1245	1507	hua	hua	h u a		71458	32	False	1
661	Rarotongan_58	fruit	raro1241	1507	'ua	'ua	ʔ u a		POLLEX	32	False	1
944	Maori_85	fruit	maor1246	1507	hua	hua	h u a		Biggs-85-2005	32	False	1
1209	Samoan_118	fruit	samo1305	1507	fua	fua	f u a		Blust-118-2005	32	False	1
1470	Austral_128	fruit	aust1304	1507	maaʔa	maaʔa	m aː ʔ a		Meyer-128-2005	355	True	
1716	TongaTongaIslands_136	fruit	tong1325	1507	fua	fua	f u a		117207	32	False	1
1984	Pukapuka_152	fruit	puka1242	1507	wua	wua	w u a		Salisbury-152-2005	32	False	1
2265	Tikopia_155	fruit	tiko1237	1507	fua	fua	f u a		POLLEX	32	False	1
2517	FutunaAniwa_156	fruit	futu1245	1507	fua	fua	f u a	-fua	POLLEX	32	False	1
2765	Tahitian_173	fruit	tahi1242	1507	maa'a	maa'a	m aː ʔ a		Clark-173-2005	595	False	
3011	RennellBellona_206	fruit	renn1242	1507	hua	hua	h u a		POLLEX	32	False	1
3284	EastFutuna_210	fruit	east2447	1507	fua	fua	f u a		POLLEX	32	False	1
3548	Kapingamarangi_217	fruit	kapi1249	1507	hua	hua	h u a		POLLEX	32	False	1
3761	Penrhyn_235	fruit	penr1237	1507	hua	hua	h u a		POLLEX	32	False	1
3975	Luangiua_238	fruit	onto1237	1507	hua	hua	h u a		POLLEX	32	False	1
4216	Mangareva_239	fruit	mang1401	1507	'ua	'ua	ʔ u a	'ua	POLLEX	32	False	1
4458	Sikaiana_243	fruit	sika1261	1507	hua	hua	h u a		POLLEX	32	False	1
4692	Tuamotuan_246	fruit	tuam1242	1507	hua	hua	h u a		POLLEX	32	False	1
4947	Niuean_247	fruit	niue1239	1507	fua	fua	f u a		POLLEX	32	False	1
5190	Anuta_253	fruit	anut1237	1507	pua	pua	p u a		POLLEX	32	False	1
5429	Wallisian_258	fruit	wall1257	1507	fua	fua	f u a		POLLEX	32	False	1
5697	Rapanui_264	fruit	rapa1244	1507	kai	kai	k a i		POLLEX	972	False	
5948	VaeakauTaumako_375	fruit	pile1238	1507	hua	hua	h u a		Hovdhaugen-375-2009	32	False	1
6192	RakahangaManihiki_589	fruit	raka1237	1507	hua raakau	hua raakau	h u a _ r aː k a u		Clark-589-2008	32	False	1
6435	Polynesian_658	fruit	poly1242	1507	*fua	*fua	f u a		PawleyOC	32	False	1
6677	Tuvalu_753	fruit	tuva1244	1507	fua	fua	f u a		29903	32	False	1
6902	Emae_1030	fruit	emae1237	1507	afua	afua	a f u a		52375	32	False	1
7094	Mele-Fila_1163	fruit	mele1250	1507	fua	fua	f u a		52375	32	False	1
7305	Nukuria_1212	fruit	nuku1259	1507	hua	hua	h u a		Davletshin-1212-2015	32	False	1
58	NorthMarquesan_38	good	nort2845	1035	kanahau	kanahau	k a n a h a u		POLLEX	1090	False	62
59	NorthMarquesan_38	good	nort2845	1035	meitaì	meitaì	m e i t a ʔ i		POLLEX	362	False	15
60	NorthMarquesan_38	good	nort2845	1035	'eka	'eka	ʔ e k a		POLLEX	327	False	14
350	Hawaiian_52	good	hawa1245	1035	maika'i	maika'i	m a i k a ʔ i		71458	362	False	15
586	Rarotongan_58	good	raro1241	1035	meitaki	meitaki	m e i t a k i		POLLEX	362	False	15
587	Rarotongan_58	good	raro1241	1035	reka	reka	r e k a		POLLEX	327	False	14
892	Maori_85	good	maor1246	1035	pai	pai	p a i		Biggs-85-2005	1293	False	76
1127	Samoan_118	good	samo1305	1035	malie	malie	m a l i e		Blust-118-2005	387	False	16
1128	Samoan_118	good	samo1305	1035	lelei	lelei	l e l e i		Blust-118-2005	403	False	17
1416	Austral_128	good	aust1304	1035	maitaʔi	maitaʔi	m a i t a ʔ i		Meyer-128-2005	362	False	15
1667	TongaTongaIslands_136	good	tong1325	1035	lelei	lelei	l e l e i		117207	403	False	17
1916	Pukapuka_152	good	puka1242	1035	leka	leka	l e k a		Salisbury-152-2005	327	False	14
1917	Pukapuka_152	good	puka1242	1035	kalule	kalule	k a l u l e	tauyala	Salisbury-152-2005	450	False	
1918	Pukapuka_152	good	puka1242	1035	lelei	lelei	l e l e i		Salisbury-152-2005	403	False	17
2205	Tikopia_155	good	tiko1237	1035	tau/rekareka/	rekareka	r e k a r e k a	tau/rekareka/	POLLEX	327	False	14
2455	FutunaAniwa_156	good	futu1245	1035	rufie	rufie	r u f i e		POLLEX	1433	False	92
2714	Tahitian_173	good	tahi1242	1035	maita'i	maita'i	m a i t a ʔ i		Clark-173-2005	362	False	15
2947	RennellBellona_206	good	renn1242	1035	ŋgaoi	ŋgaoi	ŋ g a o i		POLLEX	988	False	58
3216	EastFutuna_210	good	east2447	1035	maalie	maalie	m aː l i e		POLLEX	387	False	16
3503	Kapingamarangi_217	good	kapi1249	1035	humalia	humalia	h u m a l i a	malia // maria	POLLEX	387	False	16
3710	Penrhyn_235	good	penr1237	1035	suumaringa	suumaringa	s uː m a r i ŋ a		POLLEX	400	False	16?
3711	Penrhyn_235	good	penr1237	1035	maitaki	maitaki	m a i t a k i		POLLEX	362	False	15
3712	Penrhyn_235	good	penr1237	1035	reka	reka	r e k a		POLLEX	327	False	14
3928	Luangiua_238	good	onto1237	1035	kau/leà/	kau	k a u	kau/leà/	POLLEX	327	False	14
4151	Mangareva_239	good	mang1401	1035	porotu	porotu	p o r o t u		POLLEX	270	False	125
4152	Mangareva_239	good	mang1401	1035	meitetaki	meitetaki	m e i t e t a k i	reka	POLLEX	1465	False	x
4410	Sikaiana_243	good	sika1261	1035	tau/leka/leka/	leka	l e k a	tau/leka/leka/ // tau/leka/leka/	POLLEX	327	False	14
4625	Tuamotuan_246	good	tuam1242	1035	meitaki	meitaki	m e i t a k i	maitaki	POLLEX	362	False	15
4626	Tuamotuan_246	good	tuam1242	1035	reka	reka	r e k a		POLLEX	327	False	14
4892	Niuean_247	good	niue1239	1035	-melie	-melie	m e l i e		POLLEX	387	False	16
5141	Anuta_253	good	anut1237	1035	rerei	rerei	r e r e i		POLLEX	403	False	17
5367	Wallisian_258	good	wall1257	1035	maalie	maalie	m aː l i e		POLLEX	387	False	16
5368	Wallisian_258	good	wall1257	1035	lelei	lelei	l e l e i		POLLEX	403	False	17
5634	Rapanui_264	good	rapa1244	1035	rivariva	rivariva	r i v a r i v a		POLLEX	967	False	
5635	Rapanui_264	good	rapa1244	1035	reka	reka	r e k a		POLLEX	327	False	14
5896	VaeakauTaumako_375	good	pile1238	1035	lavoi	lavoi	l a v o i		Hovdhaugen-375-2009	1006	False	58?
6134	RakahangaManihiki_589	good	raka1237	1035	maitaki	maitaki	m a i t a k i		Clark-589-2008	362	False	15
6385	Polynesian_658	good	poly1242	1035	*malie	*malie	m a l i e		PawleyOC	387	False	16
6615	Tuvalu_753	good	tuva1244	1035	lelei	lelei	l e l e i		29903	403	False	17
6859	Emae_1030	good	emae1237	1035	sumarie	sumarie	s u m a r i e		52375	387	False	16
7049	Mele-Fila_1163	good	mele1250	1035	merie	merie	m e r i e		52375	387	False	16
7250	Nukuria_1212	good	nuku1259	1035	tau-rekareka	tau-rekareka	t a u + r e k a r e k a		Davletshin-1212-2015	327	False	14
7502	Austral_1213	good	aust1304	1035	maitaʔi	maitaʔi	m a i t a ʔ i		Tamaititahio-1213-2015	362	False	15
128	NorthMarquesan_38	grass	nort2845	606	mutie	mutie	m u t i e		POLLEX	287	False	13
402	Hawaiian_52	grass	hawa1245	606	mau'u	mau'u	m a u ʔ u		71458	989	False	58
659	Rarotongan_58	grass	raro1241	606	matie(e)	matie	m a t i e		POLLEX	287	False	13
660	Rarotongan_58	grass	raro1241	606	mauku	mauku	m a u k u		POLLEX	989	False	58
943	Maori_85	grass	maor1246	606	karaaihe	karaaihe	k a r aː i h e		Biggs-85-2005	960	True	56
1208	Samoan_118	grass	samo1305	606	mutia	mutia	m u t i a		Blust-118-2005	287	False	13
